hhid,milieu,region
38806,Urbain,FATICK
38807,Urbain,FATICK
38808,Urbain,FATICK
38809,Urbain,FATICK
38810,Urbain,FATICK
38811,Urbain,FATICK
38812,Urbain,FATICK
38901,Urbain,FATICK
38902,Urbain,FATICK
38903,Urbain,FATICK
38905,Urbain,FATICK
38906,Urbain,FATICK
38907,Urbain,FATICK
38908,Urbain,FATICK
38910,Urbain,FATICK
38912,Urbain,FATICK
38913,Urbain,FATICK
38914,Urbain,FATICK
38915,Urbain,FATICK
39001,Rural,FATICK
39002,Rural,FATICK
39003,Rural,FATICK
39004,Rural,FATICK
39005,Rural,FATICK
39006,Rural,FATICK
39007,Rural,FATICK
39008,Rural,FATICK
39009,Rural,FATICK
39010,Rural,FATICK
39011,Rural,FATICK
39012,Rural,FATICK
39101,Rural,FATICK
39102,Rural,FATICK
39103,Rural,FATICK
39104,Rural,FATICK
39105,Rural,FATICK
39106,Rural,FATICK
39107,Rural,FATICK
39108,Rural,FATICK
39109,Rural,FATICK
39110,Rural,FATICK
39111,Rural,FATICK
39112,Rural,FATICK
39201,Rural,FATICK
39202,Rural,FATICK
39203,Rural,FATICK
39204,Rural,FATICK
39205,Rural,FATICK
39206,Rural,FATICK
39207,Rural,FATICK
39208,Rural,FATICK
39209,Rural,FATICK
39210,Rural,FATICK
39211,Rural,FATICK
39212,Rural,FATICK
39301,Rural,FATICK
39302,Rural,FATICK
39303,Rural,FATICK
39304,Rural,FATICK
39305,Rural,FATICK
39306,Rural,FATICK
39307,Rural,FATICK
39308,Rural,FATICK
39309,Rural,FATICK
39310,Rural,FATICK
39311,Rural,FATICK
39312,Rural,FATICK
39401,Rural,FATICK
39402,Rural,FATICK
39403,Rural,FATICK
39404,Rural,FATICK
39405,Rural,FATICK
39406,Rural,FATICK
39407,Rural,FATICK
39408,Rural,FATICK
39409,Rural,FATICK
39410,Rural,FATICK
39411,Rural,FATICK
39412,Rural,FATICK
39501,Rural,FATICK
39502,Rural,FATICK
39503,Rural,FATICK
39504,Rural,FATICK
39505,Rural,FATICK
39506,Rural,FATICK
39507,Rural,FATICK
39508,Rural,FATICK
39509,Rural,FATICK
39510,Rural,FATICK
39511,Rural,FATICK
39512,Rural,FATICK
39601,Rural,FATICK
39602,Rural,FATICK
39603,Rural,FATICK
39604,Rural,FATICK
39605,Rural,FATICK
39606,Rural,FATICK
39607,Rural,FATICK
39608,Rural,FATICK
39609,Rural,FATICK
39610,Rural,FATICK
39611,Rural,FATICK
39612,Rural,FATICK
39701,Rural,FATICK
39702,Rural,FATICK
39703,Rural,FATICK
39704,Rural,FATICK
39705,Rural,FATICK
39706,Rural,FATICK
39707,Rural,FATICK
39708,Rural,FATICK
39709,Rural,FATICK
39710,Rural,FATICK
39711,Rural,FATICK
39712,Rural,FATICK
39801,Rural,FATICK
39802,Rural,FATICK
39803,Rural,FATICK
39804,Rural,FATICK
39805,Rural,FATICK
39806,Rural,FATICK
39807,Rural,FATICK
39808,Rural,FATICK
39809,Rural,FATICK
39810,Rural,FATICK
39811,Rural,FATICK
39812,Rural,FATICK
39901,Rural,FATICK
39902,Rural,FATICK
39903,Rural,FATICK
39904,Rural,FATICK
39905,Rural,FATICK
39906,Rural,FATICK
39907,Rural,FATICK
39908,Rural,FATICK
39909,Rural,FATICK
39910,Rural,FATICK
39911,Rural,FATICK
39912,Rural,FATICK
40001,Rural,FATICK
40002,Rural,FATICK
40003,Rural,FATICK
40004,Rural,FATICK
40005,Rural,FATICK
40006,Rural,FATICK
40007,Rural,FATICK
40008,Rural,FATICK
40009,Rural,FATICK
40010,Rural,FATICK
40011,Rural,FATICK
40012,Rural,FATICK
40101,Urbain,FATICK
40102,Urbain,FATICK
40103,Urbain,FATICK
40104,Urbain,FATICK
40105,Urbain,FATICK
40106,Urbain,FATICK
40107,Urbain,FATICK
40109,Urbain,FATICK
40111,Urbain,FATICK
40112,Urbain,FATICK
40113,Urbain,FATICK
40114,Urbain,FATICK
40201,Urbain,FATICK
40202,Urbain,FATICK
40203,Urbain,FATICK
40204,Urbain,FATICK
40205,Urbain,FATICK
40206,Urbain,FATICK
40207,Urbain,FATICK
40208,Urbain,FATICK
40210,Urbain,FATICK
40211,Urbain,FATICK
40213,Urbain,FATICK
40214,Urbain,FATICK
40301,Urbain,FATICK
40302,Urbain,FATICK
40303,Urbain,FATICK
40304,Urbain,FATICK
40305,Urbain,FATICK
40306,Urbain,FATICK
40307,Urbain,FATICK
40308,Urbain,FATICK
40309,Urbain,FATICK
40310,Urbain,FATICK
40311,Urbain,FATICK
40312,Urbain,FATICK
40401,Urbain,FATICK
40402,Urbain,FATICK
40403,Urbain,FATICK
40404,Urbain,FATICK
40405,Urbain,FATICK
40406,Urbain,FATICK
40407,Urbain,FATICK
40409,Urbain,FATICK
40411,Urbain,FATICK
40413,Urbain,FATICK
40414,Urbain,FATICK
40501,Urbain,FATICK
40502,Urbain,FATICK
40503,Urbain,FATICK
40504,Urbain,FATICK
40505,Urbain,FATICK
40506,Urbain,FATICK
40507,Urbain,FATICK
40508,Urbain,FATICK
40509,Urbain,FATICK
40510,Urbain,FATICK
40511,Urbain,FATICK
40512,Urbain,FATICK
40601,Urbain,FATICK
40602,Urbain,FATICK
40604,Urbain,FATICK
40605,Urbain,FATICK
40606,Urbain,FATICK
40607,Urbain,FATICK
40608,Urbain,FATICK
40609,Urbain,FATICK
40610,Urbain,FATICK
40611,Urbain,FATICK
40613,Urbain,FATICK
40614,Urbain,FATICK
40701,Urbain,FATICK
40702,Urbain,FATICK
40703,Urbain,FATICK
40704,Urbain,FATICK
40705,Urbain,FATICK
40706,Urbain,FATICK
40707,Urbain,FATICK
40708,Urbain,FATICK
40709,Urbain,FATICK
40710,Urbain,FATICK
40711,Urbain,FATICK
40712,Urbain,FATICK
40801,Urbain,FATICK
40803,Urbain,FATICK
40804,Urbain,FATICK
40805,Urbain,FATICK
40806,Urbain,FATICK
40807,Urbain,FATICK
40809,Urbain,FATICK
40811,Urbain,FATICK
40813,Urbain,FATICK
40814,Urbain,FATICK
40815,Urbain,FATICK
40816,Urbain,FATICK
40901,Urbain,FATICK
40902,Urbain,FATICK
40903,Urbain,FATICK
40904,Urbain,FATICK
40905,Urbain,FATICK
40906,Urbain,FATICK
40907,Urbain,FATICK
40908,Urbain,FATICK
40909,Urbain,FATICK
40910,Urbain,FATICK
40911,Urbain,FATICK
40912,Urbain,FATICK
41001,Rural,FATICK
41002,Rural,FATICK
41003,Rural,FATICK
41004,Rural,FATICK
41005,Rural,FATICK
41006,Rural,FATICK
41008,Rural,FATICK
41010,Rural,FATICK
41011,Rural,FATICK
41012,Rural,FATICK
41013,Rural,FATICK
41014,Rural,FATICK
41101,Rural,FATICK
41102,Rural,FATICK
41103,Rural,FATICK
41104,Rural,FATICK
41105,Rural,FATICK
41106,Rural,FATICK
41107,Rural,FATICK
41108,Rural,FATICK
41109,Rural,FATICK
41110,Rural,FATICK
41111,Rural,FATICK
41112,Rural,FATICK
41201,Rural,FATICK
41202,Rural,FATICK
41203,Rural,FATICK
41204,Rural,FATICK
41205,Rural,FATICK
41206,Rural,FATICK
41207,Rural,FATICK
41208,Rural,FATICK
41209,Rural,FATICK
41210,Rural,FATICK
41211,Rural,FATICK
41212,Rural,FATICK
41301,Rural,FATICK
41302,Rural,FATICK
41303,Rural,FATICK
41304,Rural,FATICK
41305,Rural,FATICK
41306,Rural,FATICK
41307,Rural,FATICK
41308,Rural,FATICK
41309,Rural,FATICK
41310,Rural,FATICK
41311,Rural,FATICK
41312,Rural,FATICK
41402,Rural,FATICK
41403,Rural,FATICK
41404,Rural,FATICK
41405,Rural,FATICK
41406,Rural,FATICK
41407,Rural,FATICK
41408,Rural,FATICK
41409,Rural,FATICK
41410,Rural,FATICK
41411,Rural,FATICK
41412,Rural,FATICK
41413,Rural,FATICK
41501,Rural,FATICK
41502,Rural,FATICK
41503,Rural,FATICK
41504,Rural,FATICK
41505,Rural,FATICK
41506,Rural,FATICK
41507,Rural,FATICK
41508,Rural,FATICK
41509,Rural,FATICK
41510,Rural,FATICK
41511,Rural,FATICK
41512,Rural,FATICK
41601,Urbain,FATICK
41602,Urbain,FATICK
41603,Urbain,FATICK
41604,Urbain,FATICK
41605,Urbain,FATICK
41606,Urbain,FATICK
41607,Urbain,FATICK
41608,Urbain,FATICK
41609,Urbain,FATICK
41610,Urbain,FATICK
41611,Urbain,FATICK
41612,Urbain,FATICK
41701,Urbain,FATICK
41702,Urbain,FATICK
41703,Urbain,FATICK
41705,Urbain,FATICK
41706,Urbain,FATICK
41707,Urbain,FATICK
41708,Urbain,FATICK
41709,Urbain,FATICK
41710,Urbain,FATICK
41711,Urbain,FATICK
41712,Urbain,FATICK
41713,Urbain,FATICK
41801,Rural,FATICK
41802,Rural,FATICK
41803,Rural,FATICK
41804,Rural,FATICK
41805,Rural,FATICK
41806,Rural,FATICK
41807,Rural,FATICK
41808,Rural,FATICK
41809,Rural,FATICK
41810,Rural,FATICK
41811,Rural,FATICK
41812,Rural,FATICK
41901,Rural,FATICK
41902,Rural,FATICK
41904,Rural,FATICK
41905,Rural,FATICK
41906,Rural,FATICK
41907,Rural,FATICK
41908,Rural,FATICK
41909,Rural,FATICK
41910,Rural,FATICK
41911,Rural,FATICK
41912,Rural,FATICK
41913,Rural,FATICK
42001,Rural,FATICK
42002,Rural,FATICK
42003,Rural,FATICK
42004,Rural,FATICK
42005,Rural,FATICK
42006,Rural,FATICK
42007,Rural,FATICK
42008,Rural,FATICK
42009,Rural,FATICK
42010,Rural,FATICK
42011,Rural,FATICK
42012,Rural,FATICK
42101,Urbain,KOLDA
42102,Urbain,KOLDA
42103,Urbain,KOLDA
42104,Urbain,KOLDA
42105,Urbain,KOLDA
42106,Urbain,KOLDA
42107,Urbain,KOLDA
42108,Urbain,KOLDA
42109,Urbain,KOLDA
42111,Urbain,KOLDA
42112,Urbain,KOLDA
42113,Urbain,KOLDA
42202,Urbain,KOLDA
42203,Urbain,KOLDA
42204,Urbain,KOLDA
42205,Urbain,KOLDA
42206,Urbain,KOLDA
42209,Urbain,KOLDA
42210,Urbain,KOLDA
42211,Urbain,KOLDA
42212,Urbain,KOLDA
42213,Urbain,KOLDA
42214,Urbain,KOLDA
42215,Urbain,KOLDA
42302,Urbain,KOLDA
42303,Urbain,KOLDA
42304,Urbain,KOLDA
42305,Urbain,KOLDA
42306,Urbain,KOLDA
42307,Urbain,KOLDA
42308,Urbain,KOLDA
42310,Urbain,KOLDA
42311,Urbain,KOLDA
42312,Urbain,KOLDA
42313,Urbain,KOLDA
42314,Urbain,KOLDA
42401,Urbain,KOLDA
42402,Urbain,KOLDA
42403,Urbain,KOLDA
42404,Urbain,KOLDA
42405,Urbain,KOLDA
42406,Urbain,KOLDA
42407,Urbain,KOLDA
42408,Urbain,KOLDA
42409,Urbain,KOLDA
42410,Urbain,KOLDA
42411,Urbain,KOLDA
42412,Urbain,KOLDA
42501,Urbain,KOLDA
42503,Urbain,KOLDA
42504,Urbain,KOLDA
42506,Urbain,KOLDA
42507,Urbain,KOLDA
42508,Urbain,KOLDA
42509,Urbain,KOLDA
42510,Urbain,KOLDA
42511,Urbain,KOLDA
42512,Urbain,KOLDA
42513,Urbain,KOLDA
42514,Urbain,KOLDA
42601,Urbain,KOLDA
42602,Urbain,KOLDA
42603,Urbain,KOLDA
42604,Urbain,KOLDA
42606,Urbain,KOLDA
42607,Urbain,KOLDA
42608,Urbain,KOLDA
42609,Urbain,KOLDA
42610,Urbain,KOLDA
42611,Urbain,KOLDA
42613,Urbain,KOLDA
42614,Urbain,KOLDA
42701,Urbain,KOLDA
42702,Urbain,KOLDA
42703,Urbain,KOLDA
42704,Urbain,KOLDA
42705,Urbain,KOLDA
42706,Urbain,KOLDA
42707,Urbain,KOLDA
42708,Urbain,KOLDA
42709,Urbain,KOLDA
42710,Urbain,KOLDA
42711,Urbain,KOLDA
42712,Urbain,KOLDA
42801,Urbain,KOLDA
42802,Urbain,KOLDA
42803,Urbain,KOLDA
42804,Urbain,KOLDA
42806,Urbain,KOLDA
42807,Urbain,KOLDA
42808,Urbain,KOLDA
42809,Urbain,KOLDA
42810,Urbain,KOLDA
42811,Urbain,KOLDA
42812,Urbain,KOLDA
42813,Urbain,KOLDA
42901,Urbain,KOLDA
42902,Urbain,KOLDA
42903,Urbain,KOLDA
42904,Urbain,KOLDA
42905,Urbain,KOLDA
42906,Urbain,KOLDA
42907,Urbain,KOLDA
42908,Urbain,KOLDA
42909,Urbain,KOLDA
42910,Urbain,KOLDA
42911,Urbain,KOLDA
42913,Urbain,KOLDA
43001,Rural,KOLDA
43002,Rural,KOLDA
43003,Rural,KOLDA
43004,Rural,KOLDA
43005,Rural,KOLDA
43006,Rural,KOLDA
43007,Rural,KOLDA
43008,Rural,KOLDA
43009,Rural,KOLDA
43010,Rural,KOLDA
43011,Rural,KOLDA
43012,Rural,KOLDA
43101,Rural,KOLDA
43102,Rural,KOLDA
43103,Rural,KOLDA
43104,Rural,KOLDA
43105,Rural,KOLDA
43106,Rural,KOLDA
43107,Rural,KOLDA
43108,Rural,KOLDA
43109,Rural,KOLDA
43110,Rural,KOLDA
43111,Rural,KOLDA
43112,Rural,KOLDA
43201,Rural,KOLDA
43202,Rural,KOLDA
43203,Rural,KOLDA
43204,Rural,KOLDA
43205,Rural,KOLDA
43206,Rural,KOLDA
43207,Rural,KOLDA
43208,Rural,KOLDA
43209,Rural,KOLDA
43210,Rural,KOLDA
43211,Rural,KOLDA
43212,Rural,KOLDA
43301,Rural,KOLDA
43302,Rural,KOLDA
43303,Rural,KOLDA
43304,Rural,KOLDA
43305,Rural,KOLDA
43306,Rural,KOLDA
43307,Rural,KOLDA
43308,Rural,KOLDA
43309,Rural,KOLDA
43310,Rural,KOLDA
43311,Rural,KOLDA
43312,Rural,KOLDA
43401,Rural,KOLDA
43402,Rural,KOLDA
43403,Rural,KOLDA
43404,Rural,KOLDA
43405,Rural,KOLDA
43406,Rural,KOLDA
43407,Rural,KOLDA
43408,Rural,KOLDA
43409,Rural,KOLDA
43410,Rural,KOLDA
43411,Rural,KOLDA
43412,Rural,KOLDA
43501,Rural,KOLDA
43502,Rural,KOLDA
43503,Rural,KOLDA
43504,Rural,KOLDA
43505,Rural,KOLDA
43507,Rural,KOLDA
43508,Rural,KOLDA
43509,Rural,KOLDA
43510,Rural,KOLDA
43511,Rural,KOLDA
43512,Rural,KOLDA
43513,Rural,KOLDA
43601,Rural,KOLDA
43602,Rural,KOLDA
43603,Rural,KOLDA
43604,Rural,KOLDA
43605,Rural,KOLDA
43606,Rural,KOLDA
43607,Rural,KOLDA
43608,Rural,KOLDA
43609,Rural,KOLDA
43610,Rural,KOLDA
43611,Rural,KOLDA
43612,Rural,KOLDA
43701,Urbain,KOLDA
43702,Urbain,KOLDA
43703,Urbain,KOLDA
43705,Urbain,KOLDA
43706,Urbain,KOLDA
43708,Urbain,KOLDA
43709,Urbain,KOLDA
43711,Urbain,KOLDA
43712,Urbain,KOLDA
43713,Urbain,KOLDA
43714,Urbain,KOLDA
43715,Urbain,KOLDA
43801,Urbain,KOLDA
43802,Urbain,KOLDA
43803,Urbain,KOLDA
43804,Urbain,KOLDA
43806,Urbain,KOLDA
43807,Urbain,KOLDA
43808,Urbain,KOLDA
43810,Urbain,KOLDA
43811,Urbain,KOLDA
43812,Urbain,KOLDA
43813,Urbain,KOLDA
43814,Urbain,KOLDA
43901,Urbain,KOLDA
43902,Urbain,KOLDA
43903,Urbain,KOLDA
43904,Urbain,KOLDA
43905,Urbain,KOLDA
43907,Urbain,KOLDA
43908,Urbain,KOLDA
43910,Urbain,KOLDA
43911,Urbain,KOLDA
43912,Urbain,KOLDA
43913,Urbain,KOLDA
43914,Urbain,KOLDA
44003,Urbain,KOLDA
44004,Urbain,KOLDA
44006,Urbain,KOLDA
44007,Urbain,KOLDA
44008,Urbain,KOLDA
44009,Urbain,KOLDA
44010,Urbain,KOLDA
44011,Urbain,KOLDA
44012,Urbain,KOLDA
44013,Urbain,KOLDA
44014,Urbain,KOLDA
44015,Urbain,KOLDA
44101,Urbain,KOLDA
44102,Urbain,KOLDA
44103,Urbain,KOLDA
44104,Urbain,KOLDA
44105,Urbain,KOLDA
44106,Urbain,KOLDA
44107,Urbain,KOLDA
44108,Urbain,KOLDA
44109,Urbain,KOLDA
44110,Urbain,KOLDA
44112,Urbain,KOLDA
44113,Urbain,KOLDA
44201,Urbain,KOLDA
44203,Urbain,KOLDA
44205,Urbain,KOLDA
44206,Urbain,KOLDA
44207,Urbain,KOLDA
44208,Urbain,KOLDA
44209,Urbain,KOLDA
44211,Urbain,KOLDA
44213,Urbain,KOLDA
44214,Urbain,KOLDA
44215,Urbain,KOLDA
44216,Urbain,KOLDA
44301,Urbain,KOLDA
44303,Urbain,KOLDA
44305,Urbain,KOLDA
44306,Urbain,KOLDA
44307,Urbain,KOLDA
44309,Urbain,KOLDA
44310,Urbain,KOLDA
44312,Urbain,KOLDA
44313,Urbain,KOLDA
44314,Urbain,KOLDA
44315,Urbain,KOLDA
44316,Urbain,KOLDA
44401,Rural,KOLDA
44402,Rural,KOLDA
44403,Rural,KOLDA
44404,Rural,KOLDA
44405,Rural,KOLDA
44406,Rural,KOLDA
44407,Rural,KOLDA
44408,Rural,KOLDA
44409,Rural,KOLDA
44410,Rural,KOLDA
44411,Rural,KOLDA
44412,Rural,KOLDA
44501,Rural,KOLDA
44502,Rural,KOLDA
44503,Rural,KOLDA
44504,Rural,KOLDA
44505,Rural,KOLDA
44506,Rural,KOLDA
44507,Rural,KOLDA
44508,Rural,KOLDA
44509,Rural,KOLDA
44510,Rural,KOLDA
44511,Rural,KOLDA
44512,Rural,KOLDA
44601,Rural,KOLDA
44602,Rural,KOLDA
44603,Rural,KOLDA
44604,Rural,KOLDA
44605,Rural,KOLDA
44606,Rural,KOLDA
44607,Rural,KOLDA
44609,Rural,KOLDA
44611,Rural,KOLDA
44612,Rural,KOLDA
44613,Rural,KOLDA
44614,Rural,KOLDA
44701,Rural,KOLDA
44702,Rural,KOLDA
44703,Rural,KOLDA
44704,Rural,KOLDA
44705,Rural,KOLDA
44706,Rural,KOLDA
44707,Rural,KOLDA
44708,Rural,KOLDA
44709,Rural,KOLDA
44710,Rural,KOLDA
44711,Rural,KOLDA
44712,Rural,KOLDA
44801,Rural,KOLDA
44802,Rural,KOLDA
44803,Rural,KOLDA
44804,Rural,KOLDA
44805,Rural,KOLDA
44806,Rural,KOLDA
44807,Rural,KOLDA
44808,Rural,KOLDA
44809,Rural,KOLDA
44810,Rural,KOLDA
44811,Rural,KOLDA
44812,Rural,KOLDA
44901,Rural,KOLDA
44902,Rural,KOLDA
44903,Rural,KOLDA
44904,Rural,KOLDA
44905,Rural,KOLDA
44906,Rural,KOLDA
44907,Rural,KOLDA
44908,Rural,KOLDA
44909,Rural,KOLDA
44910,Rural,KOLDA
44911,Rural,KOLDA
44912,Rural,KOLDA
45001,Rural,KOLDA
45002,Rural,KOLDA
45003,Rural,KOLDA
45004,Rural,KOLDA
45005,Rural,KOLDA
45006,Rural,KOLDA
45007,Rural,KOLDA
45008,Rural,KOLDA
45009,Rural,KOLDA
45010,Rural,KOLDA
45011,Rural,KOLDA
45012,Rural,KOLDA
45101,Rural,KOLDA
45102,Rural,KOLDA
45103,Rural,KOLDA
45104,Rural,KOLDA
45105,Rural,KOLDA
45108,Rural,KOLDA
45109,Rural,KOLDA
45110,Rural,KOLDA
45111,Rural,KOLDA
45112,Rural,KOLDA
45113,Rural,KOLDA
45114,Rural,KOLDA
45201,Rural,KOLDA
45202,Rural,KOLDA
45203,Rural,KOLDA
45204,Rural,KOLDA
45205,Rural,KOLDA
45206,Rural,KOLDA
45207,Rural,KOLDA
45208,Rural,KOLDA
45209,Rural,KOLDA
45210,Rural,KOLDA
45211,Rural,KOLDA
45212,Rural,KOLDA
45301,Rural,KOLDA
45302,Rural,KOLDA
45303,Rural,KOLDA
45304,Rural,KOLDA
45305,Rural,KOLDA
45306,Rural,KOLDA
45307,Rural,KOLDA
45308,Rural,KOLDA
45309,Rural,KOLDA
45310,Rural,KOLDA
45311,Rural,KOLDA
45312,Rural,KOLDA
45401,Rural,KOLDA
45402,Rural,KOLDA
45403,Rural,KOLDA
45404,Rural,KOLDA
45405,Rural,KOLDA
45406,Rural,KOLDA
45407,Rural,KOLDA
45408,Rural,KOLDA
45409,Rural,KOLDA
45410,Rural,KOLDA
45411,Rural,KOLDA
45412,Rural,KOLDA
45502,Rural,KOLDA
45503,Rural,KOLDA
45504,Rural,KOLDA
45505,Rural,KOLDA
45506,Rural,KOLDA
45507,Rural,KOLDA
45508,Rural,KOLDA
45509,Rural,KOLDA
45510,Rural,KOLDA
45511,Rural,KOLDA
45512,Rural,KOLDA
45513,Rural,KOLDA
45601,Rural,KOLDA
45603,Rural,KOLDA
45604,Rural,KOLDA
45605,Rural,KOLDA
45606,Rural,KOLDA
45607,Rural,KOLDA
45608,Rural,KOLDA
45610,Rural,KOLDA
45611,Rural,KOLDA
45612,Rural,KOLDA
45613,Rural,KOLDA
45614,Rural,KOLDA
45701,Urbain,MATAM
45703,Urbain,MATAM
45704,Urbain,MATAM
45705,Urbain,MATAM
45706,Urbain,MATAM
45707,Urbain,MATAM
45708,Urbain,MATAM
45709,Urbain,MATAM
45710,Urbain,MATAM
45711,Urbain,MATAM
45713,Urbain,MATAM
45714,Urbain,MATAM
45801,Urbain,MATAM
45802,Urbain,MATAM
45803,Urbain,MATAM
45804,Urbain,MATAM
45805,Urbain,MATAM
45806,Urbain,MATAM
45807,Urbain,MATAM
45808,Urbain,MATAM
45809,Urbain,MATAM
45810,Urbain,MATAM
45811,Urbain,MATAM
45812,Urbain,MATAM
45901,Urbain,MATAM
45902,Urbain,MATAM
45904,Urbain,MATAM
45905,Urbain,MATAM
45906,Urbain,MATAM
45907,Urbain,MATAM
45909,Urbain,MATAM
45910,Urbain,MATAM
45913,Urbain,MATAM
45914,Urbain,MATAM
45915,Urbain,MATAM
45916,Urbain,MATAM
46001,Urbain,MATAM
46002,Urbain,MATAM
46003,Urbain,MATAM
46004,Urbain,MATAM
46005,Urbain,MATAM
46006,Urbain,MATAM
46007,Urbain,MATAM
46008,Urbain,MATAM
46009,Urbain,MATAM
46011,Urbain,MATAM
46012,Urbain,MATAM
46013,Urbain,MATAM
46102,Urbain,MATAM
46103,Urbain,MATAM
46104,Urbain,MATAM
46105,Urbain,MATAM
46107,Urbain,MATAM
46108,Urbain,MATAM
46109,Urbain,MATAM
46111,Urbain,MATAM
46113,Urbain,MATAM
46114,Urbain,MATAM
46115,Urbain,MATAM
46116,Urbain,MATAM
46201,Urbain,MATAM
46202,Urbain,MATAM
46203,Urbain,MATAM
46204,Urbain,MATAM
46205,Urbain,MATAM
46206,Urbain,MATAM
46207,Urbain,MATAM
46208,Urbain,MATAM
46209,Urbain,MATAM
46210,Urbain,MATAM
46211,Urbain,MATAM
46212,Urbain,MATAM
46301,Urbain,MATAM
46304,Urbain,MATAM
46305,Urbain,MATAM
46306,Urbain,MATAM
46307,Urbain,MATAM
46308,Urbain,MATAM
46309,Urbain,MATAM
46310,Urbain,MATAM
46311,Urbain,MATAM
46312,Urbain,MATAM
46313,Urbain,MATAM
46314,Urbain,MATAM
46401,Urbain,MATAM
46402,Urbain,MATAM
46403,Urbain,MATAM
46404,Urbain,MATAM
46405,Urbain,MATAM
46406,Urbain,MATAM
46407,Urbain,MATAM
46408,Urbain,MATAM
46409,Urbain,MATAM
46410,Urbain,MATAM
46411,Urbain,MATAM
46412,Urbain,MATAM
46501,Urbain,MATAM
46502,Urbain,MATAM
46503,Urbain,MATAM
46504,Urbain,MATAM
46505,Urbain,MATAM
46506,Urbain,MATAM
46507,Urbain,MATAM
46508,Urbain,MATAM
46509,Urbain,MATAM
46510,Urbain,MATAM
46511,Urbain,MATAM
46512,Urbain,MATAM
46601,Rural,MATAM
46602,Rural,MATAM
46603,Rural,MATAM
46604,Rural,MATAM
46605,Rural,MATAM
46606,Rural,MATAM
46607,Rural,MATAM
46608,Rural,MATAM
46609,Rural,MATAM
46610,Rural,MATAM
46611,Rural,MATAM
46612,Rural,MATAM
46701,Rural,MATAM
46702,Rural,MATAM
46703,Rural,MATAM
46704,Rural,MATAM
